z,y,x,conf,tile_z,tile_y,tile_x,local_z
146.000,3236.629,648.888,0.440153,0,6,1,146
147.000,3234.019,648.340,0.545542,0,6,1,147
147.000,3236.926,649.403,0.476834,0,6,1,147
148.000,3233.835,648.155,0.602719,0,6,1,148
148.000,3239.060,649.406,0.288372,0,6,1,148
149.000,3234.877,648.001,0.605321,0,6,1,149
149.000,3238.977,649.070,0.131754,0,6,1,149
150.000,3235.821,648.012,0.548704,0,6,1,150
150.000,3241.481,646.519,0.101573,0,6,1,150
151.000,3236.443,647.941,0.485076,0,6,1,151
151.000,3242.334,646.585,0.156197,0,6,1,151
151.000,3239.704,648.499,0.105390,0,6,1,151
152.000,3239.025,647.053,0.463789,0,6,1,152
152.000,3242.780,646.819,0.218819,0,6,1,152
152.000,3240.527,648.223,0.141450,0,6,1,152
153.000,3239.445,646.959,0.485922,0,6,1,153
153.000,3240.908,648.175,0.159684,0,6,1,153
154.000,3239.065,646.707,0.478242,0,6,1,154
154.000,3240.567,647.853,0.141358,0,6,1,154
155.000,3239.170,646.450,0.432870,0,6,1,155
155.000,3235.278,644.170,0.154283,0,6,1,155
156.000,3236.514,646.459,0.459552,0,6,1,156
156.000,3235.420,644.299,0.178928,0,6,1,156
157.000,3235.436,646.598,0.481728,0,6,1,157
157.000,3235.252,644.353,0.209550,0,6,1,157
158.000,3236.732,646.668,0.608422,0,6,1,158
158.000,3234.463,644.536,0.228901,0,6,1,158
159.000,3236.092,646.804,0.635707,0,6,1,159
159.000,3234.027,644.443,0.226662,0,6,1,159
160.000,3235.924,646.863,0.645934,0,6,1,160
160.000,3234.166,644.309,0.214407,0,6,1,160
161.000,3235.838,646.809,0.649029,0,6,1,161
161.000,3234.572,644.429,0.235083,0,6,1,161
162.000,3235.669,646.425,0.610991,0,6,1,162
162.000,3234.930,644.158,0.250997,0,6,1,162
163.000,3235.517,646.305,0.612237,0,6,1,163
163.000,3234.281,644.588,0.182034,0,6,1,163
164.000,3235.262,646.494,0.612891,0,6,1,164
164.000,3233.615,644.917,0.128595,0,6,1,164
164.000,3234.010,648.724,0.122773,0,6,1,164
165.000,3234.098,646.043,0.571384,0,6,1,165
165.000,3235.393,647.606,0.298503,0,6,1,165
166.000,3234.563,644.307,0.543207,0,6,1,166
166.000,3234.396,647.664,0.208626,0,6,1,166
167.000,3234.976,643.777,0.577505,0,6,1,167
167.000,3232.621,648.164,0.287812,0,6,1,167
167.000,3234.179,645.539,0.216458,0,6,1,167
168.000,3235.327,643.379,0.662803,0,6,1,168
168.000,3235.180,645.036,0.307290,0,6,1,168
168.000,3233.617,642.500,0.227475,0,6,1,168
168.000,3234.057,647.937,0.212339,0,6,1,168
168.000,3239.973,644.246,0.141250,0,6,1,168
168.000,3233.457,639.291,0.112426,0,6,1,168
168.000,3231.792,640.595,0.107442,0,6,1,168
169.000,3236.477,642.777,0.693986,0,6,1,169
169.000,3233.196,643.273,0.175280,0,6,1,169
169.000,3231.146,638.852,0.108492,0,6,1,169
170.000,3236.853,642.281,0.700463,0,6,1,170
171.000,3236.569,641.744,0.733278,0,6,1,171
172.000,3237.013,640.976,0.724553,0,6,1,172
172.000,3238.146,640.980,0.128828,0,6,1,172
172.000,3251.537,638.266,0.115014,0,6,1,172
173.000,3236.711,640.089,0.683250,0,6,1,173
173.000,3238.106,638.730,0.388496,0,6,1,173
173.000,3238.119,641.079,0.269573,0,6,1,173
173.000,3252.694,637.050,0.164781,0,6,1,173
174.000,3236.236,639.078,0.679615,0,6,1,174
174.000,3237.708,637.889,0.364506,0,6,1,174
174.000,3252.703,636.376,0.137103,0,6,1,174
174.000,3239.292,642.021,0.131643,0,6,1,174
175.000,3236.022,638.622,0.576294,0,6,1,175
175.000,3237.302,636.227,0.202820,0,6,1,175
175.000,3233.126,640.009,0.143472,0,6,1,175
175.000,3239.650,642.435,0.108604,0,6,1,175
175.000,3253.867,635.023,0.101515,0,6,1,175
176.000,3257.615,631.557,0.430505,0,6,1,176
176.000,3235.715,638.284,0.228136,0,6,1,176
177.000,3259.897,629.807,0.604000,0,6,1,177
178.000,3262.152,628.452,0.664256,0,6,1,178
179.000,3263.378,626.599,0.638181,0,6,1,179
180.000,3264.963,624.914,0.619784,0,6,1,180
181.000,3266.344,624.001,0.661933,0,6,1,181
182.000,3267.910,623.213,0.696697,0,6,1,182
182.000,3270.046,621.819,0.178278,0,6,1,182
183.000,3273.750,619.903,0.613599,0,6,1,183
183.000,3271.972,620.887,0.338218,0,6,1,183
183.000,3266.040,623.501,0.153157,0,6,1,183
183.000,3267.406,621.304,0.119393,0,6,1,183
183.000,3269.226,621.859,0.114663,0,6,1,183
184.000,3275.708,618.237,0.596697,0,6,1,184
185.000,3278.280,616.320,0.674879,0,6,1,185
186.000,3280.042,615.157,0.367445,0,6,1,186
186.000,3280.598,614.198,0.206053,0,6,1,186
187.000,3282.317,613.175,0.396227,0,6,1,187
187.000,3281.767,614.363,0.106469,0,6,1,187
188.000,3284.206,611.834,0.464430,0,6,1,188
189.000,3286.072,610.637,0.337774,0,6,1,189
190.000,3287.773,609.749,0.154380,0,6,1,190
194.000,3371.622,975.967,0.484124,0,6,1,194
195.000,3371.600,974.180,0.471185,0,6,1,195
195.000,3371.923,972.458,0.251621,0,6,1,195
196.000,3371.409,973.485,0.557512,0,6,1,196
196.000,3372.342,971.654,0.158519,0,6,1,196
197.000,3370.843,973.645,0.657022,0,6,1,197
198.000,3369.692,974.304,0.738428,0,6,1,198
198.000,3370.404,973.035,0.133195,0,6,1,198
199.000,3369.532,976.415,0.458620,0,6,1,199
199.000,3379.711,958.891,0.248992,0,6,1,199
199.000,3378.964,959.640,0.160454,0,6,1,199
210.000,3121.145,620.060,0.245529,0,6,1,210
211.000,3120.454,620.061,0.383580,0,6,1,211
211.000,3119.908,621.020,0.139210,0,6,1,211
212.000,3118.926,621.872,0.504360,0,6,1,212
212.000,3119.429,620.905,0.352382,0,6,1,212
213.000,3117.761,622.987,0.648349,0,6,1,213
214.000,3115.283,622.751,0.689417,0,6,1,214
215.000,3114.988,622.080,0.686111,0,6,1,215
216.000,3115.287,621.580,0.670393,0,6,1,216
217.000,3115.731,621.427,0.712006,0,6,1,217
218.000,3117.161,621.252,0.777565,0,6,1,218
219.000,3118.215,620.297,0.711598,0,6,1,219
220.000,3119.990,618.391,0.754727,0,6,1,220
220.000,3074.109,529.173,0.291809,0,6,1,220
220.000,3074.027,531.653,0.177377,0,6,1,220
221.000,3121.153,616.585,0.700978,0,6,1,221
221.000,3074.683,527.628,0.353591,0,6,1,221
221.000,3074.449,529.868,0.182496,0,6,1,221
221.000,3075.011,524.971,0.171027,0,6,1,221
222.000,3122.794,614.624,0.611419,0,6,1,222
222.000,3075.157,526.688,0.303313,0,6,1,222
222.000,3075.392,524.702,0.197230,0,6,1,222
223.000,3123.913,613.304,0.689876,0,6,1,223
224.000,3123.959,612.498,0.778401,0,6,1,224
225.000,3124.061,611.676,0.288830,0,6,1,225
230.000,3101.328,556.347,0.650232,0,6,1,230
231.000,3101.571,555.695,0.779511,0,6,1,231
232.000,3101.586,555.386,0.767638,0,6,1,232
233.000,3101.848,554.440,0.756742,0,6,1,233
234.000,3102.044,553.425,0.703410,0,6,1,234
235.000,3102.337,551.812,0.706471,0,6,1,235
236.000,3102.047,550.306,0.716538,0,6,1,236
237.000,3171.790,638.155,0.763146,0,6,1,237
237.000,3101.402,549.934,0.306862,0,6,1,237
237.000,3105.363,547.035,0.109423,0,6,1,237
238.000,3171.446,637.994,0.756374,0,6,1,238
238.000,3108.105,541.611,0.213613,0,6,1,238
239.000,3171.242,638.213,0.772545,0,6,1,239
239.000,3108.455,540.268,0.489527,0,6,1,239
239.000,3109.191,538.834,0.148494,0,6,1,239
240.000,3171.100,638.397,0.761873,0,6,1,240
240.000,3108.382,538.641,0.264229,0,6,1,240
240.000,3102.684,546.714,0.169471,0,6,1,240
241.000,3171.114,637.779,0.719323,0,6,1,241
241.000,3108.792,537.526,0.274274,0,6,1,241
241.000,3108.794,538.508,0.111276,0,6,1,241
242.000,3171.460,636.858,0.703960,0,6,1,242
242.000,3109.513,535.862,0.195659,0,6,1,242
243.000,3172.658,636.309,0.666747,0,6,1,243
244.000,3174.592,635.453,0.516244,0,6,1,244
62.000,3435.156,1096.497,0.104331,0,6,2,62
119.000,3140.840,1026.108,0.124530,0,6,2,119
131.000,3394.543,1031.508,0.177005,0,6,2,131
132.000,3394.961,1031.305,0.292568,0,6,2,132
137.000,3401.923,1028.930,0.140363,0,6,2,137
138.000,3402.466,1028.642,0.169096,0,6,2,138
139.000,3402.645,1028.341,0.183337,0,6,2,139
140.000,3402.513,1027.674,0.128986,0,6,2,140
184.000,3439.594,1044.936,0.114500,0,6,2,184
235.000,3112.009,1417.103,0.231321,0,6,2,235
133.000,3383.645,2232.210,0.119096,0,6,4,133
231.000,3979.341,94.281,0.125806,0,7,0,231
55.000,3897.917,1035.339,0.147777,0,7,2,55
56.000,3899.747,1033.896,0.153413,0,7,2,56
56.000,3897.512,1035.751,0.118989,0,7,2,56
57.000,3903.090,1032.819,0.143461,0,7,2,57
73.000,3810.979,2307.761,0.658584,0,7,4,73
74.000,3811.191,2306.928,0.805609,0,7,4,74
75.000,3811.338,2306.253,0.372767,0,7,4,75
141.000,4027.581,2535.434,0.192758,0,7,4,141
